x,y,marks.cause,marks.burnt.area,marks.date
0.181779925,0.372875,accident,0.02,07/07/2004
0.64077987,0.10463995,lightning,0,07/07/2004
0.15812492,0.6618751,lightning,0.01,07/07/2004
0.40286506,0.7184449,lightning,0.02,07/07/2004
-0.373826205,0.02437495,accident,0.5,07/07/2004
-0.51563152,0.274375,accident,1.5,07/07/2004
-0.621427555,0.17437495,intentional,3,07/07/2004
-0.515431645,0.274375,accident,0.02,07/07/2004
-0.62442568,-0.275625,intentional,3,08/07/2004
-0.218829335,-0.2256251,intentional,7.5,08/07/2004
0.025574215,-0.575625,accident,3,08/07/2004
-0.120428275,-0.47562495,accident,1,08/07/2004
0.29917491,0.0404751,intentional,0.3,08/07/2004
0.310840015,0.00088005,intentional,0.1,08/07/2004
0.37136496,0.4974399,lightning,0.01,08/07/2004
0.22136497,0.16237005,accident,0.09,08/07/2004
-0.520628195,-0.0756251,intentional,1,08/07/2004
-0.473026565,0.2243751,accident,4,08/07/2004
0.125174525,-0.2256251,accident,17.5,09/07/2004
-0.40443846,-0.52562505,intentional,0.5,09/07/2004
-0.17142758,-0.62562495,accident,0.6,09/07/2004
0.408950055,0.49468505,lightning,0.05,09/07/2004
0.17697333,-0.0756251,accident,21.5,09/07/2004
-0.028499965,0.60407505,intentional,0.1,09/07/2004
-0.474225815,0.02437495,intentional,2.3,09/07/2004
-0.66603126,0.2243751,accident,1,09/07/2004
-0.56243325,0.2243751,accident,12,09/07/2004
-0.62322643,0.12437505,accident,0.5,09/07/2004
-0.270628145,-0.52562505,intentional,0.02,10/07/2004
0.125174525,-0.575625,intentional,4.8,10/07/2004
-0.218029835,-0.2256251,intentional,36,10/07/2004
-0.824965465,0.2243751,intentional,5.3,10/07/2004
-0.82494548,0.2243751,other,0.5,10/07/2004
-0.373426455,0.02437495,intentional,3,10/07/2004
-0.72202724,0.02437495,accident,5.5,10/07/2004
-0.721827365,0.02437495,accident,0.05,10/07/2004
0.72477474,-0.3756251,accident,1.9,13/07/2004
-0.067630095,0.52437505,accident,0.05,13/07/2004
-0.01063454,0.52437505,other,0.01,13/07/2004
-0.022794935,0.61301505,accident,1.5,13/07/2004
-0.473426315,0.32437495,accident,14,13/07/2004
-0.114432025,0.17437495,accident,0.2,13/07/2004
-0.51523177,0.274375,intentional,0.25,13/07/2004
0.22603005,-0.58260005,accident,0.5,14/07/2004
-0.470228315,-0.52562505,accident,0.05,14/07/2004
0.1245749,-0.2256251,other,0.2,14/07/2004
0.279045095,0.15407005,accident,21.6,14/07/2004
0.419120095,0.48093005,lightning,0,14/07/2004
0.122135025,0.54911,accident,43,14/07/2004
-0.020827965,0.0743751,intentional,0.02,14/07/2004
-0.47442569,0.02437495,accident,0.5,14/07/2004
-0.318629325,-0.02562495,accident,4,14/07/2004
-0.624225805,-0.2256251,intentional,0.01,15/07/2004
-0.06743022,0.52437505,intentional,0.01,15/07/2004
-0.010434665,0.52437505,intentional,0.01,15/07/2004
-0.317430075,0.274375,accident,88,15/07/2004
0.07457497,-0.575625,other,2,16/07/2004
-0.02022834,-0.12562505,other,2,16/07/2004
-0.020028465,-0.12562505,accident,0.07,16/07/2004
-0.071627595,0.12437505,accident,0.02,16/07/2004
-0.77162742,0.12437505,other,4,16/07/2004
-0.668229685,0.274375,other,0.5,16/07/2004
0.57099991,-0.27416995,accident,0.4,17/07/2004
-0.624625555,-0.275625,other,1.5,17/07/2004
0.44234497,0.4299799,lightning,0.12,17/07/2004
0.02857234,-0.02562495,accident,7,17/07/2004
-0.47322644,0.32437495,accident,0.5,17/07/2004
-0.272427015,0.02437495,accident,1,17/07/2004
0.62597393,-0.575625,accident,3,18/07/2004
-0.1242259,-0.17562495,intentional,2.5,18/07/2004
-0.40643721,-0.52562505,intentional,0.5,18/07/2004
-0.175624955,-0.17562495,intentional,2,18/07/2004
-0.62402593,-0.0756251,accident,0.1,18/07/2004
-0.723826115,-0.47562495,accident,0.04,18/07/2004
0.37557433,0.02437495,accident,0.01,18/07/2004
0.448540095,-0.00962995,lightning,0.15,18/07/2004
0.126773525,0.47437495,intentional,0.2,18/07/2004
0.06664493,0.491545,accident,3,18/07/2004
-0.013060025,0.53444495,accident,0.01,18/07/2004
-0.31842945,-0.02562495,accident,1.4,18/07/2004
-0.114032275,0.17437495,accident,2.5,18/07/2004
-0.367030455,0.12437505,accident,0.5,18/07/2004
-0.317430075,-0.275625,accident,0.5,19/07/2004
-0.3172302,-0.275625,intentional,1,19/07/2004
0.23216002,-0.13564995,accident,6,19/07/2004
0.616099905,-0.07365495,accident,0.03,19/07/2004
0.026373715,0.17437495,accident,0.01,19/07/2004
0.574574875,0.724375,accident,0.01,19/07/2004
-0.067230345,0.52437505,accident,1,19/07/2004
-0.572427,-0.02562495,accident,4,19/07/2004
-0.373826205,0.17437495,accident,1,19/07/2004
-0.073626345,-0.02562495,accident,1.5,19/07/2004
-0.37362633,0.274375,intentional,2.5,19/07/2004
-0.771427545,0.12437505,accident,4.5,19/07/2004
-0.074425845,0.02437495,accident,0.01,19/07/2004
-0.3172302,0.274375,accident,1.5,19/07/2004
-0.46643069,-0.32562495,intentional,30,20/07/2004
-0.67202731,-0.17562495,intentional,1,20/07/2004
-0.12062815,-0.47562495,intentional,5,20/07/2004
0.50189493,0.07484,accident,0.28,20/07/2004
0.618675095,0.05403,accident,0.15,20/07/2004
0.384759985,0.23098495,accident,0.66,20/07/2004
0.588070035,-0.14206495,accident,21.5,20/07/2004
0.094494915,0.75722005,accident,7.3,20/07/2004
-0.66802981,0.274375,accident,1.3,20/07/2004
-0.563032875,0.2243751,accident,5.5,20/07/2004
-0.47242694,-0.02562495,intentional,3,20/07/2004
0.56874492,0.1338801,accident,0.3,21/07/2004
-0.01343499,0.53316995,intentional,1,21/07/2004
-0.11902915,0.67437485,intentional,0.15,21/07/2004
0.18350005,0.3420701,accident,38,22/07/2004
-0.1226269,0.574375,accident,2,22/07/2004
-0.01023479,0.52437505,accident,1,22/07/2004
0.00748493,0.4242401,accident,11,22/07/2004
-0.220428335,-0.12562505,accident,2,22/07/2004
-0.77122767,0.12437505,accident,1.2,22/07/2004
-0.373426455,0.274375,accident,22,22/07/2004
-0.515031895,0.274375,accident,0.01,22/07/2004
-0.720228365,0.274375,intentional,0.01,22/07/2004
-0.47002844,-0.52562505,intentional,0.1,23/07/2004
-0.469828565,-0.52562505,intentional,0.01,23/07/2004
-0.01982859,-0.12562505,accident,15,23/07/2004
0.55186508,-0.02177,accident,0.2,23/07/2004
0.334845,0.60451495,accident,1.1,23/07/2004
-0.122427025,0.574375,accident,0.2,23/07/2004
-0.67122781,0.02437495,accident,0.02,23/07/2004
-0.72002849,0.274375,accident,2.6,23/07/2004
-0.47482544,0.12437505,accident,0.03,23/07/2004
0.460514805,-0.5209,lightning,0.01,24/07/2004
0.408965045,-0.53127995,accident,1.4,24/07/2004
0.22614498,0.03785995,accident,112.7,24/07/2004
0.410724945,0.2249549,intentional,0.12,24/07/2004
-0.72442574,-0.0756251,accident,45.03,24/07/2004
0.510855125,0.5796349,accident,3,24/07/2004
0.53314998,0.6999201,accident,0.01,24/07/2004
0.11284004,0.7612799,accident,34,24/07/2004
0.11491994,0.4942649,accident,4.5,24/07/2004
-0.010034915,0.52437505,accident,0.39,24/07/2004
-0.173226455,0.12437505,accident,0.25,24/07/2004
-0.170428205,0.17437495,accident,19.68,24/07/2004
0.151044945,-0.29864,accident,81,25/07/2004
-0.370628205,-0.3756251,other,360,25/07/2004
-0.46962869,-0.52562505,lightning,18,25/07/2004
-0.019628715,-0.12562505,accident,0.5,25/07/2004
-0.52442582,-0.575625,lightning,1,25/07/2004
-0.52162757,-0.67562505,lightning,1.5,25/07/2004
-0.521427695,-0.67562505,lightning,1,25/07/2004
0.44116431,0.2243751,accident,2,25/07/2004
0.22657371,0.17437495,accident,2,25/07/2004
0.483525015,0.02201005,accident,162,25/07/2004
-0.07422597,0.7743749,accident,0.08,25/07/2004
0.165489915,0.5345449,accident,1.5,25/07/2004
-0.06703047,0.52437505,intentional,0.06,25/07/2004
0.077173345,0.3743751,accident,1,25/07/2004
0.07737322,0.3743751,accident,17,25/07/2004
-0.87422586,0.12437505,accident,50,25/07/2004
-0.719828615,0.274375,accident,68,25/07/2004
-0.27222714,-0.12562505,accident,1,25/07/2004
-0.372227205,0.2243751,accident,0.02,25/07/2004
0.175574205,-0.3756251,accident,15.02,26/07/2004
-0.406237335,-0.52562505,intentional,7,26/07/2004
-0.175485045,-0.575625,accident,1,26/07/2004
0.324974575,0.12437505,intentional,10,26/07/2004
0.742964965,0.14881495,accident,0.7,26/07/2004
0.17497458,0.724375,accident,0.02,26/07/2004
0.57477475,0.47437495,accident,2.5,26/07/2004
-0.019839985,0.52053005,intentional,22.73,26/07/2004
-0.02062809,0.0743751,accident,0.22,26/07/2004
-0.47162744,0.274375,accident,1,26/07/2004
-0.07422597,0.02437495,accident,3,26/07/2004
-0.318229575,-0.02562495,accident,2,26/07/2004
-0.51483202,0.274375,other,2,26/07/2004
-0.667829935,0.274375,accident,22,26/07/2004
0.752974905,-0.4401849,accident,1,27/07/2004
0.225574335,-0.2256251,accident,2.05,27/07/2004
0.02617384,0.47437495,accident,0.03,27/07/2004
-0.272826765,-0.2256251,intentional,0.3,27/07/2004
0.20552008,0.21518005,accident,0.02,27/07/2004
0.40031006,-0.045685,accident,68,27/07/2004
-0.36683058,0.12437505,accident,0.5,27/07/2004
-0.366630705,0.12437505,accident,0.5,27/07/2004
-0.82462568,-0.02562495,accident,0.02,27/07/2004
-0.562833,0.2243751,intentional,12.9,27/07/2004
-0.36643083,0.12437505,accident,0.02,27/07/2004
0.608870025,-0.6288499,intentional,0.42,28/07/2004
-0.01942884,-0.12562505,other,7,28/07/2004
-0.469428815,-0.52562505,accident,2,28/07/2004
-0.271027895,-0.52562505,accident,1,28/07/2004
-0.40603746,-0.52562505,intentional,2,28/07/2004
-0.405837585,-0.52562505,intentional,1,28/07/2004
0.380649955,0.31399505,lightning,0.01,28/07/2004
0.425374385,0.3743751,lightning,0,28/07/2004
0.47597394,0.3743751,lightning,0.07,28/07/2004
0.315684985,0.48934,lightning,0,28/07/2004
0.306834915,0.52437505,lightning,0.01,28/07/2004
0.26865999,-0.0186849,lightning,0.85,28/07/2004
0.1269734,0.47437495,accident,0.02,28/07/2004
-0.12222715,0.574375,accident,26,28/07/2004
-0.118829275,0.67437485,accident,4.5,28/07/2004
0.094764945,0.778765,lightning,30,28/07/2004
0.075174595,0.7743749,lightning,2,28/07/2004
0.37565008,0.546875,lightning,0.01,28/07/2004
0.3247747,0.62437495,lightning,6,28/07/2004
-0.71043449,0.17437495,other,1.5,28/07/2004
-0.274225895,0.12437505,accident,1,28/07/2004
-0.52082807,-0.0756251,intentional,0.05,28/07/2004
0.89409505,-0.3978,lightning,0.8,29/07/2004
0.37717333,0.2243751,lightning,0.01,29/07/2004
0.813465075,0.13010005,lightning,0,29/07/2004
0.506024945,0.244025,lightning,0,29/07/2004
0.81424499,0.17409995,lightning,2.5,29/07/2004
0.251625045,-0.053365,lightning,164,29/07/2004
0.820805085,0.17868505,lightning,0,29/07/2004
0.639880035,0.1882501,accident,0.4,29/07/2004
-0.074425845,0.62437495,accident,0.01,29/07/2004
0.345792955,0.62437495,lightning,0.01,29/07/2004
-0.22022846,-0.12562505,accident,20,29/07/2004
-0.366231155,0.12437505,accident,0.3,29/07/2004
0.47437494,-0.52562505,accident,1,30/07/2004
0.726029955,0.14784995,lightning,0.15,30/07/2004
0.327373075,0.52437505,lightning,0.02,30/07/2004
0.393220095,0.57619505,lightning,21,30/07/2004
0.16122498,0.71639,accident,6,30/07/2004
-0.066830595,0.52437505,intentional,1,30/07/2004
-0.32162745,0.2243751,other,0.25,30/07/2004
-0.672626935,0.12437505,other,1.5,30/07/2004
0.028772215,-0.02562495,intentional,1.5,30/07/2004
-0.46922894,-0.52562505,accident,455,31/07/2004
0.3271732,0.52437505,lightning,10.07,31/07/2004
0.02777284,0.3743751,accident,0.08,31/07/2004
-0.710234615,0.17437495,other,0.3,31/07/2004
-0.667030435,0.2243751,accident,1,31/07/2004
-0.623826055,0.0743751,intentional,54.12,31/07/2004
-0.37362633,0.17437495,accident,0.05,31/07/2004
-0.67242706,0.12437505,accident,0.25,31/07/2004
-0.272027265,-0.12562505,accident,2,31/07/2004
-0.27442577,0.2243751,accident,4,31/07/2004
-0.01343279,0.52437505,intentional,0.15,03/08/2004
0.43466997,0.1862849,accident,0.04,06/08/2004
0.37757308,0.47437495,lightning,0.54,06/08/2004
-0.574225875,0.274375,accident,15.1,06/08/2004
0.45507501,-0.2352151,accident,0.09,07/08/2004
-0.407036835,-0.52562505,intentional,0.6,07/08/2004
-0.40683696,-0.52562505,intentional,1.5,07/08/2004
-0.31762995,-0.275625,accident,0.1,07/08/2004
0.689524985,0.02231005,lightning,0,07/08/2004
0.47517444,0.424375,lightning,0.05,07/08/2004
0.23637498,0.5636249,lightning,0.02,07/08/2004
0.1133799,0.43562495,lightning,2.5,07/08/2004
-0.367430205,0.12437505,accident,0.5,07/08/2004
0.476973315,-0.725625,lightning,0.05,08/08/2004
-0.37042833,-0.3756251,accident,6.5,08/08/2004
0.114219975,0.27685505,accident,17.85,08/08/2004
-0.066430845,0.52437505,intentional,0.38,08/08/2004
-0.009635165,0.52437505,intentional,0.5,08/08/2004
-0.514632145,0.274375,intentional,3.5,08/08/2004
-0.722626865,0.02437495,intentional,3.5,08/08/2004
0.079172095,0.274375,accident,0.2,09/08/2004
-0.020428215,0.0743751,accident,0.1,09/08/2004
-0.47242694,0.2243751,accident,4,09/08/2004
0.37637383,-0.67562505,accident,1,10/08/2004
-0.77484541,-0.47562495,other,1,10/08/2004
-0.17542508,-0.575625,other,19,10/08/2004
0.175174455,0.0743751,accident,7,10/08/2004
0.078372595,0.424375,accident,0.01,10/08/2004
-0.42322651,0.2243751,accident,1,10/08/2004
-0.22302671,0.12437505,accident,0.5,10/08/2004
-0.707036615,0.17437495,other,2.5,10/08/2004
-0.371427705,0.2243751,accident,4,10/08/2004
-0.27042827,-0.12562505,accident,2,10/08/2004
0.32574489,-0.6800149,accident,0.11,11/08/2004
-0.405038085,-0.52562505,intentional,0.8,13/08/2004
-0.04752507,0.50379995,accident,0.05,13/08/2004
0.07897222,0.274375,accident,0.7,13/08/2004
0.616739905,-0.2828551,accident,2.5,14/08/2004
-0.172027205,-0.62562495,accident,2.25,14/08/2004
0.02657359,0.47437495,other,30.1,14/08/2004
-0.1186294,0.67437485,intentional,59.55,14/08/2004
-0.47322644,0.17437495,accident,0.4,14/08/2004
-0.70923524,0.17437495,other,0.06,14/08/2004
0.17497458,-0.52562505,other,1.5,15/08/2004
0.44631509,0.50566495,accident,0.6,15/08/2004
0.41541501,0.73105,accident,0.03,15/08/2004
0.025973965,0.67437485,accident,0.25,15/08/2004
-0.66643081,0.2243751,intentional,0.3,15/08/2004
0.79703495,-0.35921995,accident,2,16/08/2004
0.333845025,0.32718,accident,1.75,16/08/2004
0.02737309,0.724375,lightning,0.01,16/08/2004
-0.317030325,0.274375,accident,0.5,16/08/2004
0.632969355,-0.62562495,accident,1,17/08/2004
0.48359997,-0.29577,accident,5.2,17/08/2004
0.63316923,-0.62562495,accident,0.11,17/08/2004
0.377772955,-0.575625,accident,0.01,17/08/2004
0.38166492,-0.66099,accident,0.6,17/08/2004
0.716040005,-0.2121449,accident,2.6,17/08/2004
-0.27262689,-0.2256251,other,1.3,17/08/2004
0.591620015,-0.13083495,accident,0.05,17/08/2004
-0.00116506,0.53515495,intentional,2.55,18/08/2004
-0.12302665,-0.12562505,accident,0.2,18/08/2004
-0.37322658,0.274375,accident,26.6,18/08/2004
0.17857233,-0.12562505,accident,23,19/08/2004
-0.373026705,0.274375,accident,20,19/08/2004
0.68777508,-0.3087149,intentional,1,20/08/2004
0.633369105,-0.62562495,intentional,0.05,20/08/2004
0.43276976,0.52437505,accident,0.07,20/08/2004
-0.113232775,0.17437495,accident,1,20/08/2004
-0.621027805,0.17437495,accident,0.2,20/08/2004
-0.223626335,0.12437505,accident,0.16,20/08/2004
0.37008496,-0.778685,other,2,21/08/2004
-0.120028525,-0.47562495,accident,1,21/08/2004
-0.774885385,-0.47562495,accident,0.04,21/08/2004
-0.5732265,-0.12562505,accident,0.2,21/08/2004
0.65130509,-0.09121495,accident,1.18,21/08/2004
0.178772205,-0.12562505,accident,0.6,21/08/2004
0.05990994,0.10458,accident,31.4,21/08/2004
-0.26782989,0.17437495,accident,1.5,21/08/2004
-0.21982871,-0.12562505,accident,3,21/08/2004
-0.317829825,-0.02562495,accident,2,21/08/2004
-0.124026025,-0.17562495,intentional,0.1,22/08/2004
0.0926001,0.25384505,accident,2.81,22/08/2004
-0.37482558,-0.0756251,accident,0.09,22/08/2004
-0.40483821,-0.52562505,accident,1.5,23/08/2004
0.12497465,-0.2256251,intentional,5,23/08/2004
-0.31683045,-0.275625,accident,0.07,23/08/2004
0.674974485,-0.02562495,lightning,0.6,23/08/2004
0.63117068,0.02437495,lightning,0,23/08/2004
0.656984935,-0.02519005,lightning,0,23/08/2004
0.74027505,0.1146399,lightning,0,23/08/2004
0.131570525,0.3743751,intentional,0.1,23/08/2004
-0.52242707,0.17437495,accident,1.44,23/08/2004
0.074774845,-0.0756251,intentional,2.5,23/08/2004
-0.170028455,0.17437495,accident,1,23/08/2004
0.263825015,-0.62540505,lightning,0.3,24/08/2004
-0.17182733,-0.62562495,accident,0.04,24/08/2004
0.02577409,-0.575625,accident,91.5,24/08/2004
-0.316630775,-0.275625,other,3.5,24/08/2004
-0.27462564,-0.47562495,intentional,19,24/08/2004
0.67517436,-0.02562495,lightning,184,24/08/2004
0.752189995,0.02473995,lightning,0.07,24/08/2004
0.47477469,-0.12562505,lightning,0.5,24/08/2004
0.30855504,-0.1117299,accident,13.7,24/08/2004
0.100519945,-0.156685,intentional,9,24/08/2004
0.01886501,0.46045505,accident,12,24/08/2004
-0.172826705,0.12437505,accident,0.2,24/08/2004
-0.16982858,0.17437495,accident,0.5,24/08/2004
0.659194955,0.234115,accident,50,25/08/2004
0.376173955,0.12437505,accident,302,25/08/2004
0.18295499,-0.084425,accident,35,25/08/2004
-0.06623117,0.52437505,accident,4.1,25/08/2004
-0.066031295,0.52437505,accident,0.08,25/08/2004
-0.271627515,-0.12562505,accident,0.1,25/08/2004
-0.32242695,0.17437495,intentional,0.5,25/08/2004
-0.322227075,0.17437495,intentional,1.25,25/08/2004
-0.77082792,0.12437505,accident,0.1,25/08/2004
-0.71962874,0.274375,intentional,0.03,25/08/2004
0.53751505,-0.72789,accident,2.5,26/08/2004
-0.72362624,-0.47562495,other,0.5,26/08/2004
-0.01902909,-0.12562505,intentional,40,26/08/2004
0.674974485,0.0743751,accident,0.4,26/08/2004
0.52597407,-0.0756251,accident,3.01,26/08/2004
0.422350075,0.41618995,accident,0.8,26/08/2004
-0.07605003,0.79562505,accident,0.7,26/08/2004
-0.00903554,0.52437505,accident,0.01,26/08/2004
-0.709035365,0.17437495,accident,0.1,26/08/2004
-0.623426305,0.12437505,accident,10.52,26/08/2004
-0.219628835,-0.12562505,intentional,8.1,26/08/2004
-0.169628705,0.17437495,intentional,5,26/08/2004
-0.16942883,0.17437495,intentional,1,26/08/2004
-0.169228955,0.17437495,intentional,0.5,26/08/2004
-0.16902908,0.17437495,intentional,0.75,26/08/2004
-0.018829215,-0.12562505,intentional,0.5,27/08/2004
-0.21862946,-0.2256251,intentional,0.3,27/08/2004
0.424794545,-0.0756251,accident,158.8,27/08/2004
-0.06583142,0.52437505,accident,0.02,27/08/2004
0.027572965,0.724375,accident,0.02,27/08/2004
-0.27142764,-0.12562505,accident,0.03,27/08/2004
-0.3220272,0.17437495,intentional,0.5,27/08/2004
-0.31762995,-0.02562495,other,1,27/08/2004
-0.321827325,0.17437495,intentional,0.05,27/08/2004
-0.672227185,0.12437505,accident,0.02,27/08/2004
-0.37202733,0.2243751,accident,1.5,27/08/2004
-0.168829205,0.17437495,intentional,0.2,27/08/2004
-0.16862933,0.17437495,intentional,0.5,27/08/2004
-0.168429455,0.17437495,intentional,0.75,27/08/2004
-0.16822958,0.17437495,intentional,0.3,27/08/2004
-0.323026575,-0.3756251,accident,0.1,28/08/2004
-0.171627455,-0.62562495,accident,0.05,28/08/2004
-0.42402601,-0.3756251,intentional,0.06,28/08/2004
-0.01574994,0.2157149,accident,107.08,28/08/2004
-0.008835665,0.52437505,accident,0.01,28/08/2004
-0.719428865,0.274375,accident,1,28/08/2004
-0.874985385,0.17437495,intentional,0.5,28/08/2004
0.02897209,-0.02562495,accident,0.3,28/08/2004
-0.36603128,0.12437505,accident,0.7,28/08/2004
-0.52042832,-0.0756251,intentional,14.4,28/08/2004
-0.168029705,0.17437495,intentional,0.03,28/08/2004
-0.72242699,0.02437495,intentional,3.5,28/08/2004
-0.01862934,-0.12562505,intentional,20,29/08/2004
0.025973965,-0.575625,intentional,8.25,29/08/2004
0.20378996,-0.02610505,accident,0.5,29/08/2004
0.07537447,0.7743749,accident,0.2,29/08/2004
-0.71922899,0.274375,intentional,0.02,29/08/2004
-0.112833025,0.17437495,accident,0.02,29/08/2004
-0.70883549,0.17437495,intentional,2,29/08/2004
-0.365831405,0.12437505,accident,1,29/08/2004
-0.018429465,-0.12562505,other,0.5,30/08/2004
0.775774045,0.12437505,accident,2.6,30/08/2004
0.175973955,-0.02562495,accident,0.5,30/08/2004
-0.67082806,0.02437495,intentional,0.01,30/08/2004
-0.317430075,-0.02562495,accident,8,30/08/2004
-0.562633125,0.2243751,intentional,0.01,30/08/2004
0.52957182,-0.62562495,lightning,0.04,31/08/2004
0.41064,-0.47957505,other,1.5,31/08/2004
-0.218429585,-0.2256251,intentional,2,31/08/2004
-0.404638335,-0.52562505,accident,0.05,31/08/2004
0.187365035,-0.0327901,accident,20.5,31/08/2004
0.056389945,0.18081495,intentional,8.74,31/08/2004
0.63046492,0.05341,lightning,0,31/08/2004
-0.00863579,0.52437505,intentional,5,31/08/2004
-0.21942896,-0.12562505,intentional,5,31/08/2004
-0.3172302,-0.02562495,accident,4,31/08/2004
0.027572965,0.52437505,other,0.3,05/09/2004
0.447789965,-0.183205,other,0.1,06/09/2004
0.376973455,0.2243751,intentional,0.17,06/09/2004
0.674574735,-0.3756251,accident,0.08,07/09/2004
